Accuracy,Misprediction Rate,F1,Runtime,Size,Tracefile,Predictor
0.9183999999999999,8.16,0.945,3.1740000000000004,3094.0,jpeg_trace.txt,Hybrid
0.9234000000000002,7.659999999999999,0.9476999999999999,3.0849999999999995,3274.0,jpeg_trace.txt,Hybrid
0.9249000000000003,7.510000000000001,0.9486000000000001,2.97,6158.0,jpeg_trace.txt,Hybrid
0.9266,7.340000000000001,0.9498,2.9560000000000004,52238.0,jpeg_trace.txt,Hybrid
0.9138,8.620000000000001,0.9417000000000002,3.179,3098.0,jpeg_trace.txt,Hybrid
0.9217999999999998,7.8199999999999985,0.9465,3.0119999999999996,3278.0,jpeg_trace.txt,Hybrid
0.9288000000000001,7.12,0.9512,3.021,52242.0,jpeg_trace.txt,Hybrid
0.9295000000000002,7.05,0.9517000000000001,2.984,98322.0,jpeg_trace.txt,Hybrid
0.9244999999999999,7.55,0.9487,3.2019999999999995,49182.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503,3.051,49362.0,jpeg_trace.txt,Hybrid
0.9304,6.959999999999999,0.9522,2.9850000000000003,52246.0,jpeg_trace.txt,Hybrid
0.9301999999999999,6.980000000000001,0.9522,2.9770000000000003,98326.0,jpeg_trace.txt,Hybrid
0.9280000000000002,7.2,0.951,3.1870000000000003,49186.0,jpeg_trace.txt,Hybrid
0.9292,7.08,0.9513999999999999,3.042,49366.0,jpeg_trace.txt,Hybrid
0.9267999999999998,7.3199999999999985,0.9498999999999999,3.0700000000000003,52234.0,jpeg_trace.txt,Hybrid
0.9267999999999998,7.3199999999999985,0.9498999999999999,3.041,98314.0,jpeg_trace.txt,Hybrid
0.923,7.7,0.9480999999999999,3.21,49174.0,jpeg_trace.txt,Hybrid
0.9255999999999999,7.44,0.9491999999999999,3.098,49354.0,jpeg_trace.txt,Hybrid
0.9261000000000001,7.389999999999999,0.9494000000000001,2.9840000000000004,52238.0,jpeg_trace.txt,Hybrid
0.9269999999999999,7.3,0.9500999999999997,2.9370000000000003,98318.0,jpeg_trace.txt,Hybrid
0.9194999999999999,8.05,0.9453999999999999,3.207,49178.0,jpeg_trace.txt,Hybrid
0.9238,7.62,0.9478000000000002,3.049,49358.0,jpeg_trace.txt,Hybrid
0.9219000000000002,7.81,0.9465999999999999,2.993,3094.0,jpeg_trace.txt,Hybrid
0.9237,7.63,0.9479000000000001,2.988,49174.0,jpeg_trace.txt,Hybrid
0.8501,14.99,0.8995,3.1819999999999995,34.0,jpeg_trace.txt,Hybrid
0.9145,8.539999999999997,0.9418000000000001,3.0380000000000003,214.0,jpeg_trace.txt,Hybrid
0.924,7.599999999999999,0.9480000000000001,3.026,3274.0,jpeg_trace.txt,Hybrid
0.9255999999999999,7.44,0.9490999999999999,3.028,49354.0,jpeg_trace.txt,Hybrid
0.9101000000000001,8.989999999999998,0.9393999999999998,3.218,214.0,jpeg_trace.txt,Hybrid
0.9195999999999998,8.039999999999997,0.945,3.0780000000000003,394.0,jpeg_trace.txt,Hybrid
0.9231999999999999,7.6800000000000015,0.9475,2.9490000000000007,3278.0,jpeg_trace.txt,Hybrid
0.9248,7.519999999999999,0.9486000000000001,2.957,49358.0,jpeg_trace.txt,Hybrid
0.8938,10.620000000000001,0.9286999999999999,3.179,218.0,jpeg_trace.txt,Hybrid
0.9168,8.319999999999999,0.9432000000000003,3.0380000000000003,398.0,jpeg_trace.txt,Hybrid
0.9266,7.340000000000001,0.9497,3.018,6170.0,jpeg_trace.txt,Hybrid
0.9271999999999998,7.279999999999999,0.9500999999999997,3.005,52250.0,jpeg_trace.txt,Hybrid
0.9175000000000001,8.25,0.9436,3.1699999999999995,3110.0,jpeg_trace.txt,Hybrid
0.9242000000000001,7.58,0.9480999999999999,2.9970000000000008,3290.0,jpeg_trace.txt,Hybrid
0.9258000000000001,7.42,0.9491999999999999,3.067,6162.0,jpeg_trace.txt,Hybrid
0.9271999999999998,7.279999999999999,0.9502,2.9880000000000004,52242.0,jpeg_trace.txt,Hybrid
0.9179999999999999,8.2,0.9442,3.167,3102.0,jpeg_trace.txt,Hybrid
0.9239,7.610000000000001,0.9479000000000001,3.0940000000000003,3282.0,jpeg_trace.txt,Hybrid
0.9253,7.470000000000001,0.9488999999999999,3.017,6166.0,jpeg_trace.txt,Hybrid
0.9269000000000001,7.31,0.9499999999999998,3.009,52246.0,jpeg_trace.txt,Hybrid
0.9147000000000001,8.53,0.9419000000000001,3.175,3106.0,jpeg_trace.txt,Hybrid
0.9228,7.720000000000001,0.9472000000000002,3.0170000000000003,3286.0,jpeg_trace.txt,Hybrid
0.9301,6.99,0.952,3.071,52250.0,jpeg_trace.txt,Hybrid
0.9307000000000001,6.93,0.9524000000000001,3.008,98330.0,jpeg_trace.txt,Hybrid
0.9267,7.33,0.9498,3.1719999999999997,49190.0,jpeg_trace.txt,Hybrid
0.9288000000000001,7.12,0.9511,3.035,49370.0,jpeg_trace.txt,Hybrid
0.9322000000000001,6.779999999999999,0.9534,3.0700000000000003,52254.0,jpeg_trace.txt,Hybrid
0.9322000000000001,6.779999999999999,0.9534,3.008,98334.0,jpeg_trace.txt,Hybrid
0.9288000000000001,7.12,0.9511,3.148,49194.0,jpeg_trace.txt,Hybrid
0.9315,6.85,0.9529,3.056,49374.0,jpeg_trace.txt,Hybrid
0.9263999999999999,7.360000000000001,0.9497,3.08,52242.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503999999999999,3.032,98322.0,jpeg_trace.txt,Hybrid
0.9243,7.5699999999999985,0.9484,3.2020000000000004,49182.0,jpeg_trace.txt,Hybrid
0.9254999999999999,7.45,0.9490999999999999,3.1220000000000003,49362.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503999999999999,3.028,52246.0,jpeg_trace.txt,Hybrid
0.9281,7.19,0.9507999999999999,2.979,98326.0,jpeg_trace.txt,Hybrid
0.9179999999999999,8.2,0.9442,3.188,49186.0,jpeg_trace.txt,Hybrid
0.9249000000000003,7.510000000000001,0.9486000000000001,3.074,49366.0,jpeg_trace.txt,Hybrid
0.9208000000000001,7.92,0.9459,2.995,3102.0,jpeg_trace.txt,Hybrid
0.9242000000000001,7.58,0.9482000000000002,2.992,49182.0,jpeg_trace.txt,Hybrid
0.8573000000000001,14.270000000000001,0.9038999999999999,3.1670000000000003,42.0,jpeg_trace.txt,Hybrid
0.9148999999999999,8.510000000000002,0.942,3.032,222.0,jpeg_trace.txt,Hybrid
0.9249000000000003,7.510000000000001,0.9486000000000001,3.063,3282.0,jpeg_trace.txt,Hybrid
0.9266,7.340000000000001,0.9498,3.0170000000000003,49362.0,jpeg_trace.txt,Hybrid
0.9103,8.97,0.9389,3.2159999999999997,222.0,jpeg_trace.txt,Hybrid
0.9208999999999999,7.909999999999999,0.9459,3.075,402.0,jpeg_trace.txt,Hybrid
0.9234000000000002,7.659999999999999,0.9475999999999999,2.982,3286.0,jpeg_trace.txt,Hybrid
0.9253,7.470000000000001,0.9488999999999999,2.9619999999999997,49366.0,jpeg_trace.txt,Hybrid
0.8966999999999998,10.33,0.9303000000000001,3.1660000000000004,226.0,jpeg_trace.txt,Hybrid
0.9182,8.180000000000001,0.9441,3.064,406.0,jpeg_trace.txt,Hybrid
0.9267,7.33,0.9498,3.0759999999999996,6186.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503999999999999,3.0539999999999994,52266.0,jpeg_trace.txt,Hybrid
0.9187999999999998,8.120000000000001,0.9445,3.1910000000000003,3126.0,jpeg_trace.txt,Hybrid
0.9249000000000003,7.510000000000001,0.9484999999999999,3.1090000000000004,3306.0,jpeg_trace.txt,Hybrid
0.9261000000000001,7.389999999999999,0.9495000000000001,3.12,6178.0,jpeg_trace.txt,Hybrid
0.9271999999999998,7.279999999999999,0.9502,3.0579999999999994,52258.0,jpeg_trace.txt,Hybrid
0.9183,8.17,0.9442999999999999,3.25,3118.0,jpeg_trace.txt,Hybrid
0.9244,7.56,0.9483,3.135,3298.0,jpeg_trace.txt,Hybrid
0.9266,7.340000000000001,0.9497,3.058,6182.0,jpeg_trace.txt,Hybrid
0.9278999999999998,7.209999999999999,0.9506,3.0569999999999995,52262.0,jpeg_trace.txt,Hybrid
0.9183999999999999,8.16,0.9442999999999999,3.191,3122.0,jpeg_trace.txt,Hybrid
0.9242000000000001,7.58,0.9480999999999999,3.119,3302.0,jpeg_trace.txt,Hybrid
0.9308,6.92,0.9525,3.093,52266.0,jpeg_trace.txt,Hybrid
0.9316999999999999,6.83,0.9530999999999998,3.036,98346.0,jpeg_trace.txt,Hybrid
0.9256999999999997,7.4300000000000015,0.9490000000000001,3.2369999999999997,49206.0,jpeg_trace.txt,Hybrid
0.9301999999999999,6.980000000000001,0.9521,3.1500000000000004,49386.0,jpeg_trace.txt,Hybrid
0.9328,6.720000000000001,0.9537999999999999,3.085,52270.0,jpeg_trace.txt,Hybrid
0.9328,6.720000000000001,0.9539000000000002,3.039,98350.0,jpeg_trace.txt,Hybrid
0.9278999999999998,7.209999999999999,0.9505000000000001,3.2310000000000003,49210.0,jpeg_trace.txt,Hybrid
0.9316999999999999,6.83,0.9530999999999998,3.116,49390.0,jpeg_trace.txt,Hybrid
0.9263,7.37,0.9496,3.143,52258.0,jpeg_trace.txt,Hybrid
0.9270999999999999,7.290000000000001,0.9502,3.0620000000000003,98338.0,jpeg_trace.txt,Hybrid
0.9225,7.75,0.9471000000000002,3.279,49198.0,jpeg_trace.txt,Hybrid
0.9267,7.33,0.9498999999999999,3.1790000000000003,49378.0,jpeg_trace.txt,Hybrid
0.9278999999999998,7.209999999999999,0.9507,3.086,52262.0,jpeg_trace.txt,Hybrid
0.9288000000000001,7.12,0.9512,3.033,98342.0,jpeg_trace.txt,Hybrid
0.9232999999999999,7.67,0.9475999999999999,3.229,49202.0,jpeg_trace.txt,Hybrid
0.9253,7.470000000000001,0.9488999999999999,3.1349999999999993,49382.0,jpeg_trace.txt,Hybrid
0.9224,7.760000000000001,0.9471000000000002,3.0089999999999995,3118.0,jpeg_trace.txt,Hybrid
0.9244999999999999,7.55,0.9483,3.012,49198.0,jpeg_trace.txt,Hybrid
0.8766,12.34,0.916,3.1670000000000007,58.0,jpeg_trace.txt,Hybrid
0.914,8.599999999999998,0.9414,3.089,238.0,jpeg_trace.txt,Hybrid
0.9253,7.470000000000001,0.9488999999999999,3.115,3298.0,jpeg_trace.txt,Hybrid
0.9269999999999999,7.3,0.9500999999999997,3.072,49378.0,jpeg_trace.txt,Hybrid
0.9080999999999999,9.19,0.9374,3.2279999999999993,238.0,jpeg_trace.txt,Hybrid
0.9212000000000001,7.88,0.9461,3.115,418.0,jpeg_trace.txt,Hybrid
0.9240999999999999,7.590000000000001,0.9480000000000001,3.055,3302.0,jpeg_trace.txt,Hybrid
0.9262,7.38,0.9495000000000001,3.0469999999999997,49382.0,jpeg_trace.txt,Hybrid
0.9036000000000002,9.64,0.9343999999999999,3.22,242.0,jpeg_trace.txt,Hybrid
0.9187,8.129999999999999,0.9444000000000001,3.153,422.0,jpeg_trace.txt,Hybrid
0.9263,7.37,0.9496,3.071,6218.0,jpeg_trace.txt,Hybrid
0.9284000000000001,7.159999999999999,0.951,3.02,52298.0,jpeg_trace.txt,Hybrid
0.908,9.2,0.9364000000000001,3.228,3158.0,jpeg_trace.txt,Hybrid
0.9258000000000001,7.42,0.9490999999999999,3.1049999999999995,3338.0,jpeg_trace.txt,Hybrid
0.9261000000000001,7.389999999999999,0.9494000000000001,3.076,6210.0,jpeg_trace.txt,Hybrid
0.9273000000000001,7.269999999999999,0.9503,3.0439999999999996,52290.0,jpeg_trace.txt,Hybrid
0.9189000000000002,8.11,0.9446,3.2729999999999997,3150.0,jpeg_trace.txt,Hybrid
0.9252,7.480000000000001,0.9488,3.1740000000000004,3330.0,jpeg_trace.txt,Hybrid
0.9270999999999999,7.290000000000001,0.9500999999999997,3.043,6214.0,jpeg_trace.txt,Hybrid
0.9285,7.150000000000001,0.951,3.014,52294.0,jpeg_trace.txt,Hybrid
0.9033,9.67,0.9332999999999998,3.211,3154.0,jpeg_trace.txt,Hybrid
0.9244,7.56,0.9483,3.1470000000000002,3334.0,jpeg_trace.txt,Hybrid
0.9310000000000003,6.9,0.9526,3.0749999999999997,52298.0,jpeg_trace.txt,Hybrid
0.9320999999999999,6.790000000000001,0.9534,3.0260000000000007,98378.0,jpeg_trace.txt,Hybrid
0.9149999999999998,8.5,0.9412,3.252,49238.0,jpeg_trace.txt,Hybrid
0.9311000000000001,6.889999999999999,0.9526999999999999,3.117,49418.0,jpeg_trace.txt,Hybrid
0.9334000000000001,6.659999999999999,0.9543000000000001,3.0409999999999995,52302.0,jpeg_trace.txt,Hybrid
0.9338,6.62,0.9545,3.004,98382.0,jpeg_trace.txt,Hybrid
0.914,8.599999999999998,0.9402000000000001,3.243,49242.0,jpeg_trace.txt,Hybrid
0.9324999999999999,6.75,0.9536,3.1089999999999995,49422.0,jpeg_trace.txt,Hybrid
0.9269000000000001,7.31,0.9499999999999998,3.0859999999999994,52290.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503999999999999,3.041,98370.0,jpeg_trace.txt,Hybrid
0.9210999999999998,7.889999999999999,0.9459,3.312,49230.0,jpeg_trace.txt,Hybrid
0.9255999999999999,7.44,0.9491999999999999,3.193,49410.0,jpeg_trace.txt,Hybrid
0.9281,7.19,0.9507999999999999,3.0519999999999996,52294.0,jpeg_trace.txt,Hybrid
0.9289,7.110000000000001,0.9513,3.018,98374.0,jpeg_trace.txt,Hybrid
0.9112000000000002,8.879999999999999,0.9388,3.228,49234.0,jpeg_trace.txt,Hybrid
0.9256999999999997,7.4300000000000015,0.9491999999999999,3.1529999999999996,49414.0,jpeg_trace.txt,Hybrid
0.9225,7.75,0.9471000000000002,3.0629999999999997,3150.0,jpeg_trace.txt,Hybrid
0.9250000000000002,7.5,0.9487,3.0549999999999997,49230.0,jpeg_trace.txt,Hybrid
0.8811,11.89,0.9192,3.2260000000000004,90.0,jpeg_trace.txt,Hybrid
0.9154,8.460000000000003,0.9425000000000001,3.132,270.0,jpeg_trace.txt,Hybrid
0.9255999999999999,7.4300000000000015,0.9490999999999999,3.061,3330.0,jpeg_trace.txt,Hybrid
0.9267,7.33,0.9498,3.07,49410.0,jpeg_trace.txt,Hybrid
0.9107,8.930000000000001,0.9389999999999998,3.31,270.0,jpeg_trace.txt,Hybrid
0.9216999999999999,7.83,0.9465,3.162,450.0,jpeg_trace.txt,Hybrid
0.9254,7.459999999999999,0.9488999999999999,3.032,3334.0,jpeg_trace.txt,Hybrid
0.9263999999999999,7.360000000000001,0.9496,3.03,49414.0,jpeg_trace.txt,Hybrid
0.8939,10.61,0.9269999999999999,3.215,274.0,jpeg_trace.txt,Hybrid
0.9185000000000001,8.150000000000002,0.9442999999999999,3.164,454.0,jpeg_trace.txt,Hybrid
0.9278999999999998,7.209999999999999,0.9506,3.0650000000000004,6282.0,jpeg_trace.txt,Hybrid
0.9281,7.19,0.9507999999999999,3.0309999999999997,52362.0,jpeg_trace.txt,Hybrid
0.9229,7.709999999999999,0.9472000000000002,3.2299999999999995,3222.0,jpeg_trace.txt,Hybrid
0.9267,7.33,0.9497,3.133,3402.0,jpeg_trace.txt,Hybrid
0.9259000000000001,7.409999999999999,0.9494000000000001,3.119,6274.0,jpeg_trace.txt,Hybrid
0.9274000000000001,7.260000000000001,0.9503,3.029,52354.0,jpeg_trace.txt,Hybrid
0.9215,7.849999999999999,0.9464,3.2870000000000004,3214.0,jpeg_trace.txt,Hybrid
0.9256999999999997,7.4300000000000015,0.9491999999999999,3.1870000000000003,3394.0,jpeg_trace.txt,Hybrid
0.9267999999999998,7.3199999999999985,0.9498999999999999,3.055,6278.0,jpeg_trace.txt,Hybrid
0.9280000000000002,7.2,0.9507,3.0469999999999997,52358.0,jpeg_trace.txt,Hybrid
0.9213000000000001,7.87,0.9461999999999999,3.2060000000000004,3218.0,jpeg_trace.txt,Hybrid
0.9244,7.56,0.9483,3.1650000000000005,3398.0,jpeg_trace.txt,Hybrid
0.9311000000000001,6.889999999999999,0.9526999999999999,3.067,52362.0,jpeg_trace.txt,Hybrid
0.9301999999999999,6.980000000000001,0.9521,3.009,98442.0,jpeg_trace.txt,Hybrid
0.9292999999999999,7.07,0.9514999999999999,3.284,49302.0,jpeg_trace.txt,Hybrid
0.9305999999999999,6.94,0.9522999999999999,3.1209999999999996,49482.0,jpeg_trace.txt,Hybrid
0.9335000000000001,6.65,0.9543000000000001,3.0360000000000005,52366.0,jpeg_trace.txt,Hybrid
0.9320999999999999,6.790000000000001,0.9534,3.006,98446.0,jpeg_trace.txt,Hybrid
0.9314,6.860000000000001,0.9529,3.228,49306.0,jpeg_trace.txt,Hybrid
0.9315,6.85,0.9529,3.1260000000000003,49486.0,jpeg_trace.txt,Hybrid
0.9276,7.239999999999999,0.9505000000000001,3.1079999999999997,52354.0,jpeg_trace.txt,Hybrid
0.9274000000000001,7.260000000000001,0.9503,3.0189999999999997,98434.0,jpeg_trace.txt,Hybrid
0.9258000000000001,7.42,0.9493000000000003,3.285,49294.0,jpeg_trace.txt,Hybrid
0.9261000000000001,7.389999999999999,0.9495000000000001,3.2079999999999997,49474.0,jpeg_trace.txt,Hybrid
0.9280000000000002,7.2,0.9507,3.056,52358.0,jpeg_trace.txt,Hybrid
0.9291,7.090000000000001,0.9513999999999999,3.032,98438.0,jpeg_trace.txt,Hybrid
0.924,7.599999999999999,0.9480000000000001,3.276,49298.0,jpeg_trace.txt,Hybrid
0.9263,7.37,0.9496,3.163,49478.0,jpeg_trace.txt,Hybrid
0.9216,7.840000000000001,0.9464,3.0789999999999997,3214.0,jpeg_trace.txt,Hybrid
0.9254,7.459999999999999,0.9488999999999999,3.073,49294.0,jpeg_trace.txt,Hybrid
0.9090000000000001,9.099999999999998,0.9383000000000001,3.2560000000000002,154.0,jpeg_trace.txt,Hybrid
0.9128000000000001,8.72,0.9406000000000001,3.175,334.0,jpeg_trace.txt,Hybrid
0.9256999999999997,7.4300000000000015,0.9491999999999999,3.082,3394.0,jpeg_trace.txt,Hybrid
0.9263999999999999,7.360000000000001,0.9496,3.0809999999999995,49474.0,jpeg_trace.txt,Hybrid
0.9149999999999998,8.5,0.942,3.321,334.0,jpeg_trace.txt,Hybrid
0.9212000000000001,7.88,0.9461,3.207,514.0,jpeg_trace.txt,Hybrid
0.9238,7.62,0.9479000000000001,3.0519999999999996,3398.0,jpeg_trace.txt,Hybrid
0.9259000000000001,7.409999999999999,0.9493000000000003,3.045,49478.0,jpeg_trace.txt,Hybrid
0.9156999999999998,8.430000000000001,0.9426,3.2399999999999998,338.0,jpeg_trace.txt,Hybrid
0.9174000000000001,8.260000000000002,0.9437,3.1710000000000003,518.0,jpeg_trace.txt,Hybrid
0.9278999999999998,7.209999999999999,0.9506,3.142,6410.0,jpeg_trace.txt,Hybrid
0.9286999999999999,7.13,0.9511,3.1020000000000003,52490.0,jpeg_trace.txt,Hybrid
0.9239,7.610000000000001,0.9479000000000001,3.286,3350.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503,3.1990000000000003,3530.0,jpeg_trace.txt,Hybrid
0.9255999999999999,7.44,0.9490999999999999,3.16,6402.0,jpeg_trace.txt,Hybrid
0.9271999999999998,7.279999999999999,0.9502,3.097,52482.0,jpeg_trace.txt,Hybrid
0.9231,7.69,0.9474,3.3649999999999998,3342.0,jpeg_trace.txt,Hybrid
0.9254999999999999,7.45,0.9490999999999999,3.2630000000000003,3522.0,jpeg_trace.txt,Hybrid
0.9266,7.340000000000001,0.9497,3.13,6406.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503,3.102,52486.0,jpeg_trace.txt,Hybrid
0.9215,7.849999999999999,0.9464,3.2589999999999995,3346.0,jpeg_trace.txt,Hybrid
0.9246000000000001,7.540000000000001,0.9484999999999999,3.2049999999999996,3526.0,jpeg_trace.txt,Hybrid
0.93,7.0,0.952,3.12,52490.0,jpeg_trace.txt,Hybrid
0.929,7.1,0.9513999999999999,3.056,98570.0,jpeg_trace.txt,Hybrid
0.9298,7.019999999999999,0.9518000000000001,3.313,49430.0,jpeg_trace.txt,Hybrid
0.9301,6.99,0.9521,3.2040000000000006,49610.0,jpeg_trace.txt,Hybrid
0.9328999999999998,6.709999999999999,0.9539000000000002,3.045,52494.0,jpeg_trace.txt,Hybrid
0.9305,6.95,0.9524000000000001,2.997,98574.0,jpeg_trace.txt,Hybrid
0.9326000000000001,6.74,0.9536,3.339,49434.0,jpeg_trace.txt,Hybrid
0.9326000000000001,6.74,0.9536999999999999,3.166,49614.0,jpeg_trace.txt,Hybrid
0.9276,7.239999999999999,0.9503999999999999,3.154,52482.0,jpeg_trace.txt,Hybrid
0.9274000000000001,7.260000000000001,0.9503,3.093,98562.0,jpeg_trace.txt,Hybrid
0.9247,7.529999999999999,0.9486000000000001,3.3480000000000003,49422.0,jpeg_trace.txt,Hybrid
0.9266,7.340000000000001,0.9498,3.2640000000000002,49602.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503999999999999,3.131,52486.0,jpeg_trace.txt,Hybrid
0.9282999999999999,7.17,0.951,3.084,98566.0,jpeg_trace.txt,Hybrid
0.9259999999999999,7.400000000000001,0.9494000000000001,3.336,49426.0,jpeg_trace.txt,Hybrid
0.9267,7.33,0.9498999999999999,3.2049999999999996,49606.0,jpeg_trace.txt,Hybrid
0.9191,8.09,0.9449,3.1119999999999997,3342.0,jpeg_trace.txt,Hybrid
0.9248,7.519999999999999,0.9484,3.1590000000000003,49422.0,jpeg_trace.txt,Hybrid
0.9152000000000001,8.48,0.9423999999999999,3.303,282.0,jpeg_trace.txt,Hybrid
0.9149999999999998,8.5,0.9422,3.186,462.0,jpeg_trace.txt,Hybrid
0.9259999999999999,7.400000000000001,0.9494000000000001,3.1420000000000003,3522.0,jpeg_trace.txt,Hybrid
0.9269999999999999,7.3,0.9499999999999998,3.1260000000000003,49602.0,jpeg_trace.txt,Hybrid
0.9186,8.14,0.9442999999999999,3.4170000000000003,462.0,jpeg_trace.txt,Hybrid
0.9232999999999999,7.67,0.9475,3.279000000000001,642.0,jpeg_trace.txt,Hybrid
0.9237,7.63,0.9478000000000002,3.113,3526.0,jpeg_trace.txt,Hybrid
0.9273000000000001,7.269999999999999,0.9502,3.1060000000000003,49606.0,jpeg_trace.txt,Hybrid
0.9145999999999999,8.539999999999997,0.9419000000000001,3.3240000000000003,466.0,jpeg_trace.txt,Hybrid
0.9208000000000001,7.92,0.9459,3.2540000000000004,646.0,jpeg_trace.txt,Hybrid
0.9276,7.239999999999999,0.9503999999999999,3.146,6666.0,jpeg_trace.txt,Hybrid
0.9282999999999999,7.17,0.9509000000000001,3.1100000000000003,52746.0,jpeg_trace.txt,Hybrid
0.9269000000000001,7.31,0.9498,3.2760000000000007,3606.0,jpeg_trace.txt,Hybrid
0.9269000000000001,7.31,0.9498999999999999,3.1060000000000003,3786.0,jpeg_trace.txt,Hybrid
0.9259999999999999,7.409999999999999,0.9493000000000003,3.1710000000000003,6658.0,jpeg_trace.txt,Hybrid
0.9273000000000001,7.269999999999999,0.9503,3.077,52738.0,jpeg_trace.txt,Hybrid
0.9228,7.720000000000001,0.9472000000000002,3.379,3598.0,jpeg_trace.txt,Hybrid
0.9261000000000001,7.389999999999999,0.9495000000000001,3.2269999999999994,3778.0,jpeg_trace.txt,Hybrid
0.9269999999999999,7.3,0.9499999999999998,3.134,6662.0,jpeg_trace.txt,Hybrid
0.9278999999999998,7.209999999999999,0.9506,3.102,52742.0,jpeg_trace.txt,Hybrid
0.9217999999999998,7.8199999999999985,0.9465999999999999,3.276,3602.0,jpeg_trace.txt,Hybrid
0.9249000000000003,7.510000000000001,0.9487,3.207,3782.0,jpeg_trace.txt,Hybrid
0.9293999999999999,7.06,0.9515999999999998,3.0420000000000003,52746.0,jpeg_trace.txt,Hybrid
0.9296000000000001,7.040000000000001,0.9518000000000001,3.0170000000000003,98826.0,jpeg_trace.txt,Hybrid
0.9296000000000001,7.040000000000001,0.9515999999999998,3.345,49686.0,jpeg_trace.txt,Hybrid
0.9303000000000001,6.970000000000001,0.9522,3.1350000000000002,49866.0,jpeg_trace.txt,Hybrid
0.9320999999999999,6.790000000000001,0.9534,3.038,52750.0,jpeg_trace.txt,Hybrid
0.93,7.0,0.9521,3.013,98830.0,jpeg_trace.txt,Hybrid
0.9332999999999998,6.67,0.9540000000000001,3.2960000000000003,49690.0,jpeg_trace.txt,Hybrid
0.933,6.7,0.9539000000000002,3.103,49870.0,jpeg_trace.txt,Hybrid
0.9271999999999998,7.279999999999999,0.9502,3.1510000000000002,52738.0,jpeg_trace.txt,Hybrid
0.9277999999999998,7.220000000000001,0.9506,3.0879999999999996,98818.0,jpeg_trace.txt,Hybrid
0.9251000000000001,7.489999999999999,0.9486000000000001,3.379,49678.0,jpeg_trace.txt,Hybrid
0.9259999999999999,7.400000000000001,0.9493000000000003,3.275,49858.0,jpeg_trace.txt,Hybrid
0.9274000000000001,7.260000000000001,0.9503,3.1409999999999996,52742.0,jpeg_trace.txt,Hybrid
0.9282999999999999,7.17,0.951,3.088,98822.0,jpeg_trace.txt,Hybrid
0.9259000000000001,7.409999999999999,0.9494000000000001,3.344,49682.0,jpeg_trace.txt,Hybrid
0.9269999999999999,7.3,0.9499999999999998,3.2019999999999995,49862.0,jpeg_trace.txt,Hybrid
0.9202,7.980000000000001,0.9456000000000001,3.0949999999999998,3598.0,jpeg_trace.txt,Hybrid
0.9249000000000003,7.510000000000001,0.9484999999999999,3.097,49678.0,jpeg_trace.txt,Hybrid
0.9163,8.370000000000001,0.9432000000000003,3.3519999999999994,538.0,jpeg_trace.txt,Hybrid
0.9148999999999999,8.510000000000002,0.9421000000000002,3.151,718.0,jpeg_trace.txt,Hybrid
0.9258000000000001,7.42,0.9491999999999999,3.16,3778.0,jpeg_trace.txt,Hybrid
0.9266,7.340000000000001,0.9498,3.124,49858.0,jpeg_trace.txt,Hybrid
0.9154,8.460000000000003,0.9423999999999999,3.34,718.0,jpeg_trace.txt,Hybrid
0.9236000000000001,7.639999999999999,0.9478000000000002,3.278,898.0,jpeg_trace.txt,Hybrid
0.9237,7.63,0.9478000000000002,3.1220000000000003,3782.0,jpeg_trace.txt,Hybrid
0.9267999999999998,7.3199999999999985,0.9498999999999999,3.113,49862.0,jpeg_trace.txt,Hybrid
0.9178,8.22,0.9439999999999997,3.3549999999999995,722.0,jpeg_trace.txt,Hybrid
0.9198999999999999,8.010000000000002,0.9452999999999999,3.255,902.0,jpeg_trace.txt,Hybrid
0.9273000000000001,7.269999999999999,0.9502,3.0829999999999997,7178.0,jpeg_trace.txt,Hybrid
0.9286,7.139999999999999,0.9511,3.0010000000000003,53258.0,jpeg_trace.txt,Hybrid
0.9269000000000001,7.31,0.9497,3.285,4118.0,jpeg_trace.txt,Hybrid
0.9267,7.33,0.9498,3.111,4298.0,jpeg_trace.txt,Hybrid
0.9265000000000001,7.349999999999999,0.9497,3.09,7170.0,jpeg_trace.txt,Hybrid
0.9275,7.25,0.9503999999999999,3.03,53250.0,jpeg_trace.txt,Hybrid
0.9239,7.610000000000001,0.9478000000000002,3.2969999999999997,4110.0,jpeg_trace.txt,Hybrid
0.9263,7.37,0.9495000000000001,3.1870000000000003,4290.0,jpeg_trace.txt,Hybrid
0.9273000000000001,7.269999999999999,0.9502,3.09,7174.0,jpeg_trace.txt,Hybrid
0.9282999999999999,7.17,0.9509000000000001,3.0519999999999996,53254.0,jpeg_trace.txt,Hybrid
0.9221,7.790000000000001,0.9468,3.268,4114.0,jpeg_trace.txt,Hybrid
0.9259000000000001,7.409999999999999,0.9493000000000003,3.143,4294.0,jpeg_trace.txt,Hybrid
